FECHADMA;LATITUD;LONGITUD;TIPOLANCE;TALLA
26/01/2007;11;101;LANATUN;48
24/03/2007;15;95;LANATUN;48
24/03/2007;15;95;LANATUN;48
29/03/2007;15;97;LANATUN;48
29/03/2007;15;97;LANATUN;48
29/03/2007;15;97;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
31/03/2007;15;95;LANATUN;48
18/07/2007;25;112;LANATUN;48
18/07/2007;25;112;LANATUN;48
18/07/2007;25;112;LANATUN;48
19/07/2007;32;117;LANATUN;48
24/07/2007;30;116;LANATUN;48
04/08/2007;32;117;LANATUN;48
29/04/2007;20;112;LANATUN;49
17/04/2007;13;106;LANATUN;49
17/04/2007;13;106;LANATUN;49
19/07/2007;25;112;LANATUN;49
19/07/2007;25;112;LANATUN;49
19/07/2007;25;112;LANATUN;49
19/07/2007;25;112;LANATUN;49
19/07/2007;25;112;LANATUN;49
19/07/2007;25;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
01/05/2007;6;77;LANATUN;49
19/07/2007;25;112;LANATUN;49
19/07/2007;25;112;LANATUN;49
20/07/2007;24;112;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
26/07/2007;26;114;LANATUN;49
19/08/2007;25;112;LANATUN;49
19/08/2007;25;112;LANATUN;49
26/01/2007;11;101;LANATUN;49
26/01/2007;11;101;LANATUN;49
26/01/2007;11;101;LANATUN;49
26/01/2007;11;101;LANATUN;49
24/03/2007;15;95;LANATUN;49
24/03/2007;15;95;LANATUN;49
24/03/2007;15;95;LANATUN;49
24/03/2007;15;95;LANATUN;49
29/03/2007;15;97;LANATUN;49
29/03/2007;15;97;LANATUN;49
29/03/2007;15;97;LANATUN;49
29/03/2007;15;97;LANATUN;49
29/03/2007;15;97;LANATUN;49
29/03/2007;15;97;LANATUN;49
29/03/2007;15;97;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
31/03/2007;15;95;LANATUN;49
24/07/2007;30;116;LANATUN;49
09/06/2007;16;117;LANATUN;50
30/03/2007;15;95;LANATUN;50
30/03/2007;15;95;LANATUN;50
30/03/2007;15;95;LANATUN;50
30/03/2007;15;95;LANATUN;50
30/03/2007;15;95;LANATUN;50
30/03/2007;15;95;LANATUN;50
30/03/2007;15;95;LANATUN;50
31/03/2007;15;95;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
17/04/2007;13;106;LANATUN;50
19/07/2007;25;112;LANATUN;50
19/07/2007;25;112;LANATUN;50
19/07/2007;25;112;LANATUN;50
20/07/2007;24;112;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
26/07/2007;26;114;LANATUN;50
19/08/2007;25;112;LANATUN;50
19/08/2007;25;112;LANATUN;50
20/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
30/08/2007;25;112;LANATUN;50
17/09/2007;25;112;LANATUN;50
27/09/2007;25;113;LANATUN;50
21/10/2007;26;110;LANATUN;50
25/10/2007;25;110;LANATUN;50
25/10/2007;25;110;LANATUN;50
16/02/2007;15;96;LANATUN;50
16/02/2007;15;96;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
26/01/2007;11;101;LANATUN;50
09/02/2007;8;93;LANATUN;50
24/03/2007;15;95;LANATUN;50
24/03/2007;15;95;LANATUN;50
24/03/2007;15;95;LANATUN;50
29/03/2007;15;97;LANATUN;50
31/03/2007;15;95;LANATUN;50
31/03/2007;15;95;LANATUN;50
31/03/2007;15;95;LANATUN;50
18/07/2007;25;112;LANATUN;50
18/07/2007;25;112;LANATUN;50
19/07/2007;32;117;LANATUN;50
19/07/2007;32;117;LANATUN;50
19/07/2007;32;117;LANATUN;50
24/07/2007;30;116;LANATUN;50
30/07/2007;31;117;LANATUN;50
30/07/2007;31;117;LANATUN;50
30/07/2007;31;117;LANATUN;50
30/07/2007;31;117;LANATUN;50
30/07/2007;31;117;LANATUN;50
30/07/2007;31;117;LANATUN;50
04/08/2007;32;117;LANATUN;50
04/08/2007;32;117;LANATUN;50
04/08/2007;32;117;LANATUN;50
04/08/2007;32;117;LANATUN;50
04/08/2007;32;117;LANATUN;50
05/08/2007;32;118;LANATUN;50
05/08/2007;32;118;LANATUN;50
05/08/2007;32;118;LANATUN;50
09/06/2007;16;117;LANATUN;51
09/06/2007;16;117;LANATUN;51
09/06/2007;16;117;LANATUN;51
30/03/2007;15;95;LANATUN;51
30/03/2007;15;95;LANATUN;51
30/03/2007;15;95;LANATUN;51
30/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
03/05/2007;9;100;LANATUN;51
19/07/2007;25;112;LANATUN;51
19/07/2007;25;112;LANATUN;51
19/07/2007;25;112;LANATUN;51
19/07/2007;25;112;LANATUN;51
19/07/2007;25;112;LANATUN;51
19/07/2007;25;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
20/07/2007;24;112;LANATUN;51
26/07/2007;26;114;LANATUN;51
01/05/2007;6;77;LANATUN;51
01/05/2007;6;77;LANATUN;51
01/05/2007;6;77;LANATUN;51
19/07/2007;25;112;LANATUN;51
26/07/2007;26;114;LANATUN;51
26/07/2007;26;114;LANATUN;51
19/08/2007;25;112;LANATUN;51
19/08/2007;25;112;LANATUN;51
19/08/2007;25;112;LANATUN;51
19/08/2007;25;112;LANATUN;51
19/08/2007;25;112;LANATUN;51
19/08/2007;25;112;LANATUN;51
19/08/2007;25;112;LANATUN;51
20/08/2007;25;112;LANATUN;51
22/08/2007;25;112;LANATUN;51
30/08/2007;25;112;LANATUN;51
30/08/2007;25;112;LANATUN;51
11/09/2007;16;117;LANATUN;51
16/09/2007;16;117;LANATUN;51
27/09/2007;25;113;LANATUN;51
27/09/2007;25;113;LANATUN;51
21/10/2007;26;110;LANATUN;51
25/10/2007;25;110;LANATUN;51
02/11/2007;23;108;LANATUN;51
02/11/2007;23;108;LANATUN;51
13/11/2007;25;109;LANATUN;51
16/02/2007;15;96;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
26/01/2007;11;101;LANATUN;51
24/03/2007;15;95;LANATUN;51
24/03/2007;15;95;LANATUN;51
24/03/2007;15;95;LANATUN;51
24/03/2007;15;95;LANATUN;51
24/03/2007;15;95;LANATUN;51
24/03/2007;15;95;LANATUN;51
29/03/2007;15;97;LANATUN;51
29/03/2007;15;97;LANATUN;51
29/03/2007;15;97;LANATUN;51
29/03/2007;15;97;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
31/03/2007;15;95;LANATUN;51
18/07/2007;25;112;LANATUN;51
11/08/2007;32;117;LANATUN;51
24/07/2007;30;116;LANATUN;51
04/08/2007;32;117;LANATUN;51
04/08/2007;32;117;LANATUN;51
05/08/2007;32;118;LANATUN;51
09/06/2007;16;117;LANATUN;52
09/06/2007;16;117;LANATUN;52
09/06/2007;16;117;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
30/03/2007;15;95;LANATUN;52
29/03/2007;15;96;LANATUN;52
17/04/2007;13;106;LANATUN;52
11/05/2007;24;108;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
19/07/2007;25;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
20/07/2007;24;112;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
26/07/2007;26;114;LANATUN;52
19/08/2007;25;112;LANATUN;52
19/08/2007;25;112;LANATUN;52
19/08/2007;25;112;LANATUN;52
19/08/2007;25;112;LANATUN;52
19/08/2007;25;112;LANATUN;52
19/08/2007;25;112;LANATUN;52
19/08/2007;25;112;LANATUN;52
20/08/2007;25;112;LANATUN;52
20/08/2007;25;112;LANATUN;52
21/08/2007;25;112;LANATUN;52
21/08/2007;25;112;LANATUN;52
21/08/2007;25;112;LANATUN;52
22/08/2007;25;112;LANATUN;52
30/08/2007;25;112;LANATUN;52
16/09/2007;16;117;LANATUN;52
17/09/2007;25;112;LANATUN;52
17/09/2007;25;112;LANATUN;52
17/09/2007;25;112;LANATUN;52
17/09/2007;25;112;LANATUN;52
27/09/2007;25;113;LANATUN;52
27/09/2007;25;113;LANATUN;52
27/09/2007;25;113;LANATUN;52
27/09/2007;25;113;LANATUN;52
27/09/2007;25;113;LANATUN;52
27/09/2007;25;113;LANATUN;52
27/09/2007;25;113;LANATUN;52
10/11/2007;8;96;LANATUN;52
21/10/2007;26;110;LANATUN;52
25/10/2007;25;110;LANATUN;52
25/10/2007;25;110;LANATUN;52
02/11/2007;23;108;LANATUN;52
13/11/2007;25;109;LANATUN;52
16/02/2007;15;96;LANATUN;52
26/01/2007;11;101;LANATUN;52
26/01/2007;11;101;LANATUN;52
26/01/2007;11;101;LANATUN;52
26/01/2007;11;101;LANATUN;52
12/03/2007;8;94;LANATUN;52
24/03/2007;15;95;LANATUN;52
29/03/2007;15;97;LANATUN;52
29/03/2007;15;97;LANATUN;52
29/03/2007;15;97;LANATUN;52
29/03/2007;15;97;LANATUN;52
31/03/2007;15;95;LANATUN;52
31/03/2007;15;95;LANATUN;52
31/03/2007;15;95;LANATUN;52
31/03/2007;15;95;LANATUN;52
31/03/2007;15;95;LANATUN;52
11/08/2007;32;117;LANATUN;52
27/07/2007;31;116;LANATUN;52
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
29/03/2007;15;97;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
30/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
09/04/2007;10;109;LANATUN;53
09/04/2007;10;109;LANATUN;53
09/04/2007;10;109;LANATUN;53
09/04/2007;10;109;LANATUN;53
09/04/2007;10;109;LANATUN;53
09/04/2007;10;109;LANATUN;53
09/04/2007;10;109;LANATUN;53
31/03/2007;15;95;LANATUN;53
17/04/2007;13;106;LANATUN;53
17/04/2007;13;106;LANATUN;53
17/04/2007;13;106;LANATUN;53
03/05/2007;9;100;LANATUN;53
19/07/2007;25;112;LANATUN;53
19/07/2007;25;112;LANATUN;53
19/07/2007;25;112;LANATUN;53
19/07/2007;25;112;LANATUN;53
19/07/2007;25;112;LANATUN;53
19/07/2007;25;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
20/07/2007;24;112;LANATUN;53
26/07/2007;26;114;LANATUN;53
26/07/2007;26;114;LANATUN;53
26/07/2007;26;114;LANATUN;53
26/07/2007;26;114;LANATUN;53
26/07/2007;26;114;LANATUN;53
20/07/2007;24;112;LANATUN;53
26/07/2007;26;114;LANATUN;53
26/07/2007;26;114;LANATUN;53
26/07/2007;26;114;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
19/08/2007;25;112;LANATUN;53
22/08/2007;25;112;LANATUN;53
11/09/2007;16;117;LANATUN;53
16/09/2007;16;117;LANATUN;53
16/09/2007;16;117;LANATUN;53
16/09/2007;16;117;LANATUN;53
17/09/2007;25;112;LANATUN;53
17/09/2007;25;112;LANATUN;53
17/09/2007;25;112;LANATUN;53
27/09/2007;25;113;LANATUN;53
27/09/2007;25;113;LANATUN;53
27/09/2007;25;113;LANATUN;53
27/09/2007;25;113;LANATUN;53
27/09/2007;25;113;LANATUN;53
27/09/2007;25;113;LANATUN;53
25/10/2007;25;110;LANATUN;53
16/02/2007;15;96;LANATUN;53
26/01/2007;11;101;LANATUN;53
01/03/2007;6;85;LANATUN;53
24/03/2007;15;95;LANATUN;53
29/03/2007;15;97;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
31/03/2007;15;95;LANATUN;53
18/07/2007;25;112;LANATUN;53
11/08/2007;32;117;LANATUN;53
11/08/2007;32;117;LANATUN;53
27/07/2007;31;116;LANATUN;53
04/08/2007;32;117;LANATUN;53
09/06/2007;16;117;LANATUN;54
09/06/2007;16;117;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
29/04/2007;20;112;LANATUN;54
29/03/2007;15;96;LANATUN;54
31/03/2007;15;95;LANATUN;54
25/05/2007;21;110;LANATUN;54
28/05/2007;23;111;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
19/07/2007;25;112;LANATUN;54
20/07/2007;24;112;LANATUN;54
20/07/2007;24;112;LANATUN;54
20/07/2007;24;112;LANATUN;54
20/07/2007;24;112;LANATUN;54
26/07/2007;26;114;LANATUN;54
26/07/2007;26;114;LANATUN;54
26/07/2007;26;114;LANATUN;54
26/07/2007;26;114;LANATUN;54
26/07/2007;26;114;LANATUN;54
01/05/2007;6;77;LANATUN;54
26/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
19/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
20/08/2007;25;112;LANATUN;54
21/08/2007;25;112;LANATUN;54
21/08/2007;25;112;LANATUN;54
21/08/2007;25;112;LANATUN;54
21/08/2007;25;112;LANATUN;54
22/08/2007;25;112;LANATUN;54
22/08/2007;25;112;LANATUN;54
22/08/2007;25;112;LANATUN;54
22/08/2007;25;112;LANATUN;54
23/08/2007;25;112;LANATUN;54
11/09/2007;16;117;LANATUN;54
11/09/2007;16;117;LANATUN;54
16/09/2007;16;117;LANATUN;54
16/09/2007;16;117;LANATUN;54
03/10/2007;16;117;LANATUN;54
03/10/2007;16;117;LANATUN;54
05/10/2007;16;117;LANATUN;54
05/10/2007;16;117;LANATUN;54
17/09/2007;25;112;LANATUN;54
17/09/2007;25;112;LANATUN;54
17/09/2007;25;112;LANATUN;54
17/09/2007;25;112;LANATUN;54
17/09/2007;25;112;LANATUN;54
27/09/2007;25;113;LANATUN;54
27/09/2007;25;113;LANATUN;54
27/09/2007;25;113;LANATUN;54
27/09/2007;25;113;LANATUN;54
27/09/2007;25;113;LANATUN;54
27/09/2007;25;113;LANATUN;54
13/02/2007;15;96;LANATUN;54
16/02/2007;15;96;LANATUN;54
20/02/2007;15;96;LANATUN;54
20/02/2007;15;96;LANATUN;54
26/01/2007;11;101;LANATUN;54
26/01/2007;11;101;LANATUN;54
26/01/2007;11;101;LANATUN;54
01/03/2007;6;85;LANATUN;54
01/03/2007;6;85;LANATUN;54
24/03/2007;15;95;LANATUN;54
24/03/2007;15;95;LANATUN;54
24/03/2007;15;95;LANATUN;54
29/03/2007;15;97;LANATUN;54
29/03/2007;15;97;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
31/03/2007;15;95;LANATUN;54
27/07/2007;31;116;LANATUN;54
31/07/2007;32;117;LANATUN;54
09/06/2007;16;117;LANATUN;55
09/06/2007;16;117;LANATUN;55
09/06/2007;16;117;LANATUN;55
09/06/2007;16;117;LANATUN;55
29/03/2007;15;97;LANATUN;55
29/03/2007;15;97;LANATUN;55
29/03/2007;15;97;LANATUN;55
30/03/2007;15;95;LANATUN;55
30/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
29/04/2007;20;112;LANATUN;55
29/04/2007;20;112;LANATUN;55
17/04/2007;13;106;LANATUN;55
17/04/2007;13;106;LANATUN;55
17/04/2007;13;106;LANATUN;55
17/04/2007;13;106;LANATUN;55
17/04/2007;13;106;LANATUN;55
17/04/2007;13;106;LANATUN;55
19/07/2007;25;112;LANATUN;55
19/07/2007;25;112;LANATUN;55
19/07/2007;25;112;LANATUN;55
19/07/2007;25;112;LANATUN;55
19/07/2007;25;112;LANATUN;55
19/07/2007;25;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
20/07/2007;24;112;LANATUN;55
01/05/2007;6;77;LANATUN;55
26/07/2007;26;114;LANATUN;55
26/07/2007;26;114;LANATUN;55
26/07/2007;26;114;LANATUN;55
19/08/2007;25;112;LANATUN;55
19/08/2007;25;112;LANATUN;55
19/08/2007;25;112;LANATUN;55
19/08/2007;25;112;LANATUN;55
20/08/2007;25;112;LANATUN;55
30/08/2007;25;112;LANATUN;55
30/08/2007;25;112;LANATUN;55
17/09/2007;25;112;LANATUN;55
17/09/2007;25;112;LANATUN;55
17/09/2007;25;112;LANATUN;55
27/09/2007;25;113;LANATUN;55
27/09/2007;25;113;LANATUN;55
21/10/2007;26;110;LANATUN;55
02/11/2007;23;108;LANATUN;55
20/02/2007;15;96;LANATUN;55
26/01/2007;11;101;LANATUN;55
26/01/2007;11;101;LANATUN;55
24/03/2007;15;95;LANATUN;55
29/03/2007;15;97;LANATUN;55
29/03/2007;15;97;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
31/03/2007;15;95;LANATUN;55
11/08/2007;32;117;LANATUN;55
24/07/2007;30;116;LANATUN;55
24/07/2007;30;116;LANATUN;55
24/07/2007;30;116;LANATUN;55
24/07/2007;30;116;LANATUN;55
27/07/2007;31;116;LANATUN;55
27/07/2007;31;116;LANATUN;55
27/07/2007;31;116;LANATUN;55
27/07/2007;31;116;LANATUN;55
30/07/2007;31;117;LANATUN;55
30/07/2007;31;117;LANATUN;55
05/08/2007;32;118;LANATUN;55
05/08/2007;32;118;LANATUN;55
05/08/2007;32;118;LANATUN;55
05/08/2007;32;118;LANATUN;55
31/03/2007;15;95;LANATUN;56
09/06/2007;16;117;LANATUN;56
31/03/2007;15;95;LANATUN;56
31/03/2007;15;95;LANATUN;56
31/03/2007;15;95;LANATUN;56
09/04/2007;10;109;LANATUN;56
29/03/2007;15;96;LANATUN;56
25/05/2007;21;110;LANATUN;56
25/05/2007;21;110;LANATUN;56
28/05/2007;23;111;LANATUN;56
28/05/2007;23;111;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
19/07/2007;25;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
20/07/2007;24;112;LANATUN;56
26/07/2007;26;114;LANATUN;56
26/07/2007;26;114;LANATUN;56
26/07/2007;26;114;LANATUN;56
26/07/2007;26;114;LANATUN;56
26/07/2007;26;114;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
19/08/2007;25;112;LANATUN;56
20/08/2007;25;112;LANATUN;56
20/08/2007;25;112;LANATUN;56
21/08/2007;25;112;LANATUN;56
21/08/2007;25;112;LANATUN;56
21/08/2007;25;112;LANATUN;56
21/08/2007;25;112;LANATUN;56
21/08/2007;25;112;LANATUN;56
21/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
22/08/2007;25;112;LANATUN;56
23/08/2007;25;112;LANATUN;56
23/08/2007;25;112;LANATUN;56
23/08/2007;25;112;LANATUN;56
23/08/2007;25;112;LANATUN;56
23/08/2007;25;112;LANATUN;56
23/08/2007;25;112;LANATUN;56
11/09/2007;16;117;LANATUN;56
16/09/2007;16;117;LANATUN;56
05/10/2007;16;117;LANATUN;56
17/09/2007;25;112;LANATUN;56
17/09/2007;25;112;LANATUN;56
17/09/2007;25;112;LANATUN;56
17/09/2007;25;112;LANATUN;56
27/09/2007;25;113;LANATUN;56
