FECHA DMA;LATITUD;LONGITUD;TIPO LANCE;TALLA
20/04/2004;22;110;LANMAM;95
20/04/2004;22;110;LANMAM;106
20/04/2004;22;110;LANMAM;80
20/04/2004;22;110;LANMAM;118
20/04/2004;22;110;LANMAM;101
20/04/2004;22;110;LANMAM;108
20/04/2004;22;110;LANMAM;112
20/04/2004;22;110;LANMAM;90
20/04/2004;22;110;LANMAM;93
20/04/2004;22;110;LANMAM;81
20/04/2004;22;110;LANMAM;78
20/04/2004;22;110;LANMAM;93
22/04/2004;22;110;LANMAM;102
22/04/2004;22;110;LANMAM;113
22/04/2004;22;110;LANMAM;98
22/04/2004;22;110;LANMAM;95
22/04/2004;22;110;LANMAM;107
22/04/2004;22;110;LANMAM;122
22/04/2004;22;110;LANMAM;101
22/04/2004;22;110;LANMAM;96
22/04/2004;22;110;LANMAM;99
22/04/2004;22;110;LANMAM;102
22/04/2004;22;110;LANMAM;105
22/04/2004;22;110;LANMAM;100
22/04/2004;22;110;LANMAM;115
22/04/2004;22;110;LANMAM;116
22/04/2004;22;110;LANMAM;88
22/04/2004;22;110;LANMAM;91
22/04/2004;22;110;LANMAM;94
22/04/2004;22;110;LANMAM;106
22/04/2004;22;110;LANMAM;124
22/04/2004;22;110;LANMAM;105
22/04/2004;22;110;LANMAM;100
22/04/2004;22;110;LANMAM;98
22/04/2004;22;110;LANMAM;90
22/04/2004;22;110;LANMAM;95
22/04/2004;22;110;LANMAM;102
22/04/2004;22;110;LANMAM;115
22/04/2004;22;110;LANMAM;112
22/04/2004;22;110;LANMAM;108
22/04/2004;22;110;LANMAM;121
22/04/2004;22;110;LANMAM;103
22/04/2004;22;110;LANMAM;81
22/04/2004;22;110;LANMAM;89
22/04/2004;22;110;LANMAM;92
22/04/2004;22;110;LANMAM;90
22/04/2004;22;110;LANMAM;100
22/04/2004;22;110;LANMAM;96
22/04/2004;22;110;LANMAM;104
22/04/2004;22;110;LANMAM;93
22/04/2004;22;110;LANMAM;98
22/04/2004;22;110;LANMAM;101
22/04/2004;22;110;LANMAM;108
22/04/2004;22;110;LANMAM;113
22/04/2004;22;110;LANMAM;90
22/04/2004;22;110;LANMAM;125
22/04/2004;22;110;LANMAM;84
22/04/2004;22;110;LANMAM;95
22/04/2004;22;110;LANMAM;85
22/04/2004;22;110;LANMAM;102
22/04/2004;22;110;LANMAM;100
28/04/2004;22;111;LANMAM;118
28/04/2004;22;111;LANMAM;103
28/04/2004;22;111;LANMAM;91
28/04/2004;22;111;LANMAM;84
28/04/2004;22;111;LANMAM;105
28/04/2004;22;111;LANMAM;110
28/04/2004;22;111;LANMAM;96
28/04/2004;22;111;LANMAM;109
28/04/2004;22;111;LANMAM;120
28/04/2004;22;111;LANMAM;115
28/04/2004;22;111;LANMAM;100
28/04/2004;22;111;LANMAM;85
28/04/2004;22;111;LANMAM;88
28/04/2004;22;111;LANMAM;102
28/04/2004;22;111;LANMAM;96
28/04/2004;22;111;LANMAM;98
28/04/2004;22;111;LANMAM;102
28/04/2004;22;111;LANMAM;118
28/04/2004;22;111;LANMAM;108
28/04/2004;22;111;LANMAM;100
28/04/2004;22;111;LANMAM;103
28/04/2004;22;111;LANMAM;120
28/04/2004;22;111;LANMAM;90
28/04/2004;22;111;LANMAM;93
28/04/2004;22;111;LANMAM;103
28/04/2004;22;111;LANMAM;105
28/04/2004;22;111;LANMAM;101
28/04/2004;22;111;LANMAM;122
28/04/2004;22;111;LANMAM;115
28/04/2004;22;111;LANMAM;118
28/04/2004;22;111;LANMAM;98
28/04/2004;22;111;LANMAM;85
28/04/2004;22;111;LANMAM;91
28/04/2004;22;111;LANMAM;109
28/04/2004;22;111;LANMAM;112
28/04/2004;22;111;LANMAM;90
28/04/2004;22;111;LANMAM;102
28/04/2004;22;111;LANMAM;85
28/04/2004;22;111;LANMAM;105
28/04/2004;22;111;LANMAM;121
29/04/2004;22;111;LANMAM;128
29/04/2004;22;111;LANMAM;122
29/04/2004;22;111;LANMAM;108
29/04/2004;22;111;LANMAM;103
29/04/2004;22;111;LANMAM;124
29/04/2004;22;111;LANMAM;109
29/04/2004;22;111;LANMAM;100
29/04/2004;22;111;LANMAM;116
29/04/2004;22;111;LANMAM;121
29/04/2004;22;111;LANMAM;124
29/04/2004;22;111;LANMAM;102
29/04/2004;22;111;LANMAM;130
29/04/2004;22;111;LANMAM;105
29/04/2004;22;111;LANMAM;100
29/04/2004;22;111;LANMAM;112
29/04/2004;22;111;LANMAM;126
29/04/2004;22;111;LANMAM;118
29/04/2004;22;111;LANMAM;101
29/04/2004;22;111;LANMAM;110
29/04/2004;22;111;LANMAM;115
29/04/2004;22;111;LANMAM;124
29/04/2004;22;111;LANMAM;98
29/04/2004;22;111;LANMAM;103
29/04/2004;22;111;LANMAM;128
29/04/2004;22;111;LANMAM;108
29/04/2004;22;111;LANMAM;105
29/04/2004;22;111;LANMAM;111
29/04/2004;22;111;LANMAM;109
29/04/2004;22;111;LANMAM;100
29/04/2004;22;111;LANMAM;120
14/03/2004;15;100;LANMAM;80
14/03/2004;15;100;LANMAM;70
14/03/2004;15;100;LANMAM;96
14/03/2004;15;100;LANMAM;94
14/03/2004;15;100;LANMAM;64
14/03/2004;15;100;LANMAM;110
14/03/2004;15;100;LANMAM;118
14/03/2004;15;100;LANMAM;114
14/03/2004;15;100;LANMAM;90
14/03/2004;15;100;LANMAM;34
14/03/2004;15;100;LANMAM;60
14/03/2004;15;100;LANMAM;76
14/03/2004;15;100;LANMAM;88
14/03/2004;15;100;LANMAM;90
14/03/2004;15;100;LANMAM;90
14/03/2004;15;100;LANMAM;74
14/03/2004;15;100;LANMAM;100
14/03/2004;15;100;LANMAM;98
14/03/2004;15;100;LANMAM;110
14/03/2004;15;100;LANMAM;111
14/03/2004;15;100;LANMAM;94
14/03/2004;15;100;LANMAM;94
14/03/2004;15;100;LANMAM;83
14/03/2004;15;100;LANMAM;84
14/03/2004;15;100;LANMAM;116
14/03/2004;15;100;LANMAM;120
15/03/2004;16;101;LANMAM;80
15/03/2004;16;101;LANMAM;70
15/03/2004;16;101;LANMAM;64
15/03/2004;16;101;LANMAM;75
15/03/2004;16;101;LANMAM;66
15/03/2004;16;101;LANMAM;90
15/03/2004;16;101;LANMAM;84
15/03/2004;16;101;LANMAM;94
15/03/2004;16;101;LANMAM;100
15/03/2004;16;101;LANMAM;94
15/03/2004;16;101;LANMAM;97
15/03/2004;16;101;LANMAM;84
15/03/2004;16;101;LANMAM;83
15/03/2004;16;101;LANMAM;83
15/03/2004;16;101;LANMAM;91
15/03/2004;16;101;LANMAM;80
15/03/2004;16;101;LANMAM;60
15/03/2004;16;101;LANMAM;55
15/03/2004;16;101;LANMAM;70
15/03/2004;16;101;LANMAM;70
15/03/2004;16;101;LANMAM;74
15/03/2004;16;101;LANMAM;78
15/03/2004;16;101;LANMAM;94
15/03/2004;16;101;LANMAM;98
15/03/2004;16;101;LANMAM;75
15/03/2004;16;101;LANMAM;76
15/03/2004;16;101;LANMAM;77
15/03/2004;16;101;LANMAM;83
15/03/2004;16;101;LANMAM;93
15/03/2004;16;101;LANMAM;69
15/03/2004;16;101;LANMAM;63
15/03/2004;16;101;LANMAM;94
17/03/2004;15;101;LANMAM;90
17/03/2004;15;101;LANMAM;89
17/03/2004;15;101;LANMAM;90
17/03/2004;15;101;LANMAM;81
17/03/2004;15;101;LANMAM;84
17/03/2004;15;101;LANMAM;90
17/03/2004;15;101;LANMAM;94
17/03/2004;15;101;LANMAM;70
17/03/2004;15;101;LANMAM;78
17/03/2004;15;101;LANMAM;84
17/03/2004;15;101;LANMAM;84
17/03/2004;15;101;LANMAM;88
17/03/2004;15;101;LANMAM;68
17/03/2004;15;101;LANMAM;73
17/03/2004;15;101;LANMAM;90
17/03/2004;15;101;LANMAM;94
17/03/2004;15;101;LANMAM;99
17/03/2004;15;101;LANMAM;89
17/03/2004;15;101;LANMAM;89
17/03/2004;15;101;LANMAM;90
17/03/2004;15;101;LANMAM;94
17/03/2004;15;101;LANMAM;94
17/03/2004;15;101;LANMAM;86
17/03/2004;15;101;LANMAM;89
17/03/2004;15;101;LANMAM;89
17/03/2004;15;101;LANMAM;91
17/03/2004;15;101;LANMAM;90
17/03/2004;15;101;LANMAM;90
18/03/2004;15;101;LANMAM;99
18/03/2004;15;101;LANMAM;100
18/03/2004;15;101;LANMAM;84
18/03/2004;15;101;LANMAM;90
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;84
18/03/2004;15;101;LANMAM;90
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;99
18/03/2004;15;101;LANMAM;101
18/03/2004;15;101;LANMAM;84
18/03/2004;15;101;LANMAM;99
18/03/2004;15;101;LANMAM;101
18/03/2004;15;101;LANMAM;102
18/03/2004;15;101;LANMAM;110
18/03/2004;15;101;LANMAM;114
18/03/2004;15;101;LANMAM;98
18/03/2004;15;101;LANMAM;84
18/03/2004;15;101;LANMAM;81
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;100
18/03/2004;15;101;LANMAM;114
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;94
18/03/2004;15;101;LANMAM;96
18/03/2004;15;101;LANMAM;98
20/03/2004;15;104;LANMAM;84
20/03/2004;15;104;LANMAM;94
20/03/2004;15;104;LANMAM;81
20/03/2004;15;104;LANMAM;100
20/03/2004;15;104;LANMAM;81
20/03/2004;15;104;LANMAM;96
20/03/2004;15;104;LANMAM;90
20/03/2004;15;104;LANMAM;100
20/03/2004;15;104;LANMAM;88
20/03/2004;15;104;LANMAM;95
20/03/2004;15;104;LANMAM;111
20/03/2004;15;104;LANMAM;102
20/03/2004;15;104;LANMAM;117
20/03/2004;15;104;LANMAM;118
20/03/2004;15;104;LANMAM;121
20/03/2004;15;104;LANMAM;114
20/03/2004;15;104;LANMAM;111
20/03/2004;15;104;LANMAM;104
20/03/2004;15;104;LANMAM;105
20/03/2004;15;104;LANMAM;94
20/03/2004;15;104;LANMAM;94
20/03/2004;15;104;LANMAM;99
20/03/2004;15;104;LANMAM;103
20/03/2004;15;104;LANMAM;113
20/03/2004;15;104;LANMAM;114
20/03/2004;15;104;LANMAM;103
20/03/2004;15;104;LANMAM;104
20/03/2004;15;104;LANMAM;113
22/03/2004;14;105;LANMAM;98
22/03/2004;14;105;LANMAM;78
22/03/2004;14;105;LANMAM;110
22/03/2004;14;105;LANMAM;121
22/03/2004;14;105;LANMAM;131
22/03/2004;14;105;LANMAM;100
22/03/2004;14;105;LANMAM;112
22/03/2004;14;105;LANMAM;110
22/03/2004;14;105;LANMAM;104
22/03/2004;14;105;LANMAM;111
22/03/2004;14;105;LANMAM;94
22/03/2004;14;105;LANMAM;90
22/03/2004;14;105;LANMAM;87
22/03/2004;14;105;LANMAM;90
22/03/2004;14;105;LANMAM;114
22/03/2004;14;105;LANMAM;104
22/03/2004;14;105;LANMAM;105
22/03/2004;14;105;LANMAM;107
22/03/2004;14;105;LANMAM;110
22/03/2004;14;105;LANMAM;120
22/03/2004;14;105;LANMAM;131
22/03/2004;14;105;LANMAM;121
22/03/2004;14;105;LANMAM;88
22/03/2004;14;105;LANMAM;90
22/03/2004;14;105;LANMAM;94
22/03/2004;14;105;LANMAM;86
22/03/2004;14;105;LANMAM;121
23/03/2004;15;106;LANMAM;110
23/03/2004;15;106;LANMAM;121
23/03/2004;15;106;LANMAM;110
23/03/2004;15;106;LANMAM;104
23/03/2004;15;106;LANMAM;102
23/03/2004;15;106;LANMAM;98
23/03/2004;15;106;LANMAM;88
23/03/2004;15;106;LANMAM;94
23/03/2004;15;106;LANMAM;114
23/03/2004;15;106;LANMAM;116
23/03/2004;15;106;LANMAM;111
23/03/2004;15;106;LANMAM;104
23/03/2004;15;106;LANMAM;100
23/03/2004;15;106;LANMAM;134
23/03/2004;15;106;LANMAM;110
23/03/2004;15;106;LANMAM;121
23/03/2004;15;106;LANMAM;94
23/03/2004;15;106;LANMAM;96
23/03/2004;15;106;LANMAM;121
23/03/2004;15;106;LANMAM;131
23/03/2004;15;106;LANMAM;141
23/03/2004;15;106;LANMAM;114
23/03/2004;15;106;LANMAM;116
23/03/2004;15;106;LANMAM;117
23/03/2004;15;106;LANMAM;110
23/03/2004;15;106;LANMAM;110
26/03/2004;17;105;LANMAM;96
26/03/2004;17;105;LANMAM;98
26/03/2004;17;105;LANMAM;114
26/03/2004;17;105;LANMAM;131
26/03/2004;17;105;LANMAM;130
26/03/2004;17;105;LANMAM;120
26/03/2004;17;105;LANMAM;133
26/03/2004;17;105;LANMAM;141
26/03/2004;17;105;LANMAM;120
26/03/2004;17;105;LANMAM;115
26/03/2004;17;105;LANMAM;116
26/03/2004;17;105;LANMAM;124
26/03/2004;17;105;LANMAM;130
26/03/2004;17;105;LANMAM;124
26/03/2004;17;105;LANMAM;136
26/03/2004;17;105;LANMAM;130
26/03/2004;17;105;LANMAM;110
26/03/2004;17;105;LANMAM;121
26/03/2004;17;105;LANMAM;130
26/03/2004;17;105;LANMAM;128
26/03/2004;17;105;LANMAM;110
26/03/2004;17;105;LANMAM;110
26/03/2004;17;105;LANMAM;124
26/03/2004;17;105;LANMAM;129
26/03/2004;17;105;LANMAM;130
26/03/2004;17;105;LANMAM;114
26/03/2004;17;105;LANMAM;100
26/03/2004;17;105;LANMAM;114
26/03/2004;17;105;LANMAM;105
06/04/2004;13;109;LANMAM;140
06/04/2004;13;109;LANMAM;138
06/04/2004;13;109;LANMAM;126
06/04/2004;13;109;LANMAM;130
06/04/2004;13;109;LANMAM;134
06/04/2004;13;109;LANMAM;124
06/04/2004;13;109;LANMAM;146
06/04/2004;13;109;LANMAM;134
06/04/2004;13;109;LANMAM;138
06/04/2004;13;109;LANMAM;124
06/04/2004;13;109;LANMAM;126
06/04/2004;13;109;LANMAM;127
06/04/2004;13;109;LANMAM;137
06/04/2004;13;109;LANMAM;121
06/04/2004;13;109;LANMAM;138
14/04/2004;12;122;LANMAM;130
14/04/2004;12;122;LANMAM;121
14/04/2004;12;122;LANMAM;124
14/04/2004;12;122;LANMAM;117
14/04/2004;12;122;LANMAM;130
14/04/2004;12;122;LANMAM;138
14/04/2004;12;122;LANMAM;146
14/04/2004;12;122;LANMAM;126
14/04/2004;12;122;LANMAM;134
14/04/2004;12;122;LANMAM;146
14/04/2004;12;122;LANMAM;134
14/04/2004;12;122;LANMAM;128
14/04/2004;12;122;LANMAM;124
14/04/2004;12;122;LANMAM;130
14/04/2004;12;122;LANMAM;121
14/04/2004;12;122;LANMAM;143
14/04/2004;12;122;LANMAM;150
14/04/2004;12;122;LANMAM;121
14/04/2004;12;122;LANMAM;134
14/04/2004;12;122;LANMAM;128
14/04/2004;12;122;LANMAM;125
14/04/2004;12;122;LANMAM;120
14/04/2004;12;122;LANMAM;118
14/04/2004;12;122;LANMAM;141
19/04/2004;22;110;LANMAM;90
19/04/2004;22;110;LANMAM;110
19/04/2004;22;110;LANMAM;120
19/04/2004;22;110;LANMAM;84
19/04/2004;22;110;LANMAM;90
19/04/2004;22;110;LANMAM;117
19/04/2004;22;110;LANMAM;111
19/04/2004;22;110;LANMAM;104
19/04/2004;22;110;LANMAM;107
19/04/2004;22;110;LANMAM;98
19/04/2004;22;110;LANMAM;74
19/04/2004;22;110;LANMAM;121
19/04/2004;22;110;LANMAM;120
19/04/2004;22;110;LANMAM;114
19/04/2004;22;110;LANMAM;117
19/04/2004;22;110;LANMAM;121
19/04/2004;22;110;LANMAM;100
19/04/2004;22;110;LANMAM;94
19/04/2004;22;110;LANMAM;86
19/04/2004;22;110;LANMAM;87
19/04/2004;22;110;LANMAM;94
19/04/2004;22;110;LANMAM;123
19/04/2004;22;110;LANMAM;128
19/04/2004;22;110;LANMAM;117
19/04/2004;22;110;LANMAM;124
22/04/2004;22;110;LANMAM;114
22/04/2004;22;110;LANMAM;120
22/04/2004;22;110;LANMAM;130
22/04/2004;22;110;LANMAM;124
22/04/2004;22;110;LANMAM;100
22/04/2004;22;110;LANMAM;118
22/04/2004;22;110;LANMAM;100
22/04/2004;22;110;LANMAM;141
22/04/2004;22;110;LANMAM;121
22/04/2004;22;110;LANMAM;132
22/04/2004;22;110;LANMAM;124
22/04/2004;22;110;LANMAM;114
22/04/2004;22;110;LANMAM;111
22/04/2004;22;110;LANMAM;125
22/04/2004;22;110;LANMAM;126
22/04/2004;22;110;LANMAM;114
22/04/2004;22;110;LANMAM;105
22/04/2004;22;110;LANMAM;108
22/04/2004;22;110;LANMAM;114
22/04/2004;22;110;LANMAM;115
22/04/2004;22;110;LANMAM;119
22/04/2004;22;110;LANMAM;124
22/04/2004;22;110;LANMAM;100
22/04/2004;22;110;LANMAM;98
22/04/2004;22;110;LANMAM;94
22/04/2004;22;110;LANMAM;124
22/04/2004;22;110;LANMAM;114
26/04/2004;22;110;LANMAM;90
26/04/2004;22;110;LANMAM;110
26/04/2004;22;110;LANMAM;121
26/04/2004;22;110;LANMAM;90
26/04/2004;22;110;LANMAM;84
26/04/2004;22;110;LANMAM;114
26/04/2004;22;110;LANMAM;104
26/04/2004;22;110;LANMAM;106
26/04/2004;22;110;LANMAM;98
26/04/2004;22;110;LANMAM;94
26/04/2004;22;110;LANMAM;84
26/04/2004;22;110;LANMAM;110
26/04/2004;22;110;LANMAM;101
26/04/2004;22;110;LANMAM;141
26/04/2004;22;110;LANMAM;118
26/04/2004;22;110;LANMAM;105
26/04/2004;22;110;LANMAM;107
26/04/2004;22;110;LANMAM;110
26/04/2004;22;110;LANMAM;114
26/04/2004;22;110;LANMAM;100
26/04/2004;22;110;LANMAM;91
26/04/2004;22;110;LANMAM;96
26/04/2004;22;110;LANMAM;84
04/05/2004;22;111;LANMAM;110
04/05/2004;22;111;LANMAM;100
04/05/2004;22;111;LANMAM;98
04/05/2004;22;111;LANMAM;115
04/05/2004;22;111;LANMAM;110
04/05/2004;22;111;LANMAM;121
04/05/2004;22;111;LANMAM;131
04/05/2004;22;111;LANMAM;114
04/05/2004;22;111;LANMAM;116
04/05/2004;22;111;LANMAM;105
04/05/2004;22;111;LANMAM;106
04/05/2004;22;111;LANMAM;98
04/05/2004;22;111;LANMAM;90
04/05/2004;22;111;LANMAM;110
04/05/2004;22;111;LANMAM;124
04/05/2004;22;111;LANMAM;114
04/05/2004;22;111;LANMAM;111
04/05/2004;22;111;LANMAM;104
04/05/2004;22;111;LANMAM;106
04/05/2004;22;111;LANMAM;115
04/05/2004;22;111;LANMAM;100
04/05/2004;22;111;LANMAM;121
04/05/2004;22;111;LANMAM;107
04/05/2004;22;111;LANMAM;104
04/05/2004;22;111;LANMAM;108
04/05/2004;22;111;LANMAM;124
07/05/2004;19;113;LANMAM;124
07/05/2004;19;113;LANMAM;128
07/05/2004;19;113;LANMAM;118
07/05/2004;19;113;LANMAM;131
07/05/2004;19;113;LANMAM;134
07/05/2004;19;113;LANMAM;114
07/05/2004;19;113;LANMAM;116
07/05/2004;19;113;LANMAM;114
07/05/2004;19;113;LANMAM;123
07/05/2004;19;113;LANMAM;129
07/05/2004;19;113;LANMAM;130
07/05/2004;19;113;LANMAM;141
07/05/2004;19;113;LANMAM;126
07/05/2004;19;113;LANMAM;105
07/05/2004;19;113;LANMAM;105
07/05/2004;19;113;LANMAM;144
07/05/2004;19;113;LANMAM;126
07/05/2004;19;113;LANMAM;128
07/05/2004;19;113;LANMAM;131
07/05/2004;19;113;LANMAM;120
07/05/2004;19;113;LANMAM;100
07/05/2004;19;113;LANMAM;123
07/05/2004;19;113;LANMAM;130
09/05/2004;17;109;LANMAM;111
09/05/2004;17;109;LANMAM;104
09/05/2004;17;109;LANMAM;106
09/05/2004;17;109;LANMAM;94
09/05/2004;17;109;LANMAM;98
09/05/2004;17;109;LANMAM;110
09/05/2004;17;109;LANMAM;114
09/05/2004;17;109;LANMAM;118
09/05/2004;17;109;LANMAM;124
09/05/2004;17;109;LANMAM;120
09/05/2004;17;109;LANMAM;111
09/05/2004;17;109;LANMAM;105
09/05/2004;17;109;LANMAM;126
09/05/2004;17;109;LANMAM;104
09/05/2004;17;109;LANMAM;110
09/05/2004;17;109;LANMAM;120
09/05/2004;17;109;LANMAM;124
09/05/2004;17;109;LANMAM;114
09/05/2004;17;109;LANMAM;117
09/05/2004;17;109;LANMAM;90
09/05/2004;17;109;LANMAM;120
11/05/2004;16;106;LANMAM;141
11/05/2004;16;106;LANMAM;90
11/05/2004;16;106;LANMAM;98
11/05/2004;16;106;LANMAM;100
11/05/2004;16;106;LANMAM;114
11/05/2004;16;106;LANMAM;116
11/05/2004;16;106;LANMAM;114
11/05/2004;16;106;LANMAM;105
11/05/2004;16;106;LANMAM;107
11/05/2004;16;106;LANMAM;100
11/05/2004;16;106;LANMAM;114
11/05/2004;16;106;LANMAM;117
11/05/2004;16;106;LANMAM;114
11/05/2004;16;106;LANMAM;119
11/05/2004;16;106;LANMAM;111
11/05/2004;16;106;LANMAM;114
11/05/2004;16;106;LANMAM;108
11/05/2004;16;106;LANMAM;99
11/05/2004;16;106;LANMAM;121
11/05/2004;16;106;LANMAM;94
11/05/2004;16;106;LANMAM;94
11/05/2004;16;106;LANMAM;88
11/05/2004;16;106;LANMAM;124
11/05/2004;16;106;LANMAM;116
11/05/2004;16;106;LANMAM;114
14/05/2004;16;97;LANATUN;60
14/05/2004;16;97;LANATUN;58
14/05/2004;16;97;LANATUN;60
14/05/2004;16;97;LANATUN;61
14/05/2004;16;97;LANATUN;55
14/05/2004;16;97;LANATUN;66
14/05/2004;16;97;LANATUN;61
14/05/2004;16;97;LANATUN;60
14/05/2004;16;97;LANATUN;62
14/05/2004;16;97;LANATUN;59
14/05/2004;16;97;LANATUN;60
14/05/2004;16;97;LANATUN;63
14/05/2004;16;97;LANATUN;65
14/05/2004;16;97;LANATUN;55
14/05/2004;16;97;LANATUN;58
14/05/2004;16;97;LANATUN;59
14/05/2004;16;97;LANATUN;54
14/05/2004;16;97;LANATUN;60
14/05/2004;16;97;LANATUN;50
14/05/2004;16;97;LANATUN;51
14/05/2004;16;97;LANATUN;53
14/05/2004;16;97;LANATUN;54
14/05/2004;16;97;LANATUN;61
14/05/2004;16;97;LANATUN;63
14/05/2004;16;97;LANATUN;64
14/05/2004;16;97;LANATUN;68
17/03/2004;15;102;LANMAM;70
17/03/2004;15;102;LANMAM;49
17/03/2004;15;102;LANMAM;81
17/03/2004;15;102;LANMAM;63
17/03/2004;15;102;LANMAM;76
17/03/2004;15;102;LANMAM;46
17/03/2004;15;102;LANMAM;56
17/03/2004;15;102;LANMAM;69
17/03/2004;15;102;LANMAM;91
17/03/2004;15;102;LANMAM;105
17/03/2004;15;102;LANMAM;109
17/03/2004;15;102;LANMAM;105
17/03/2004;15;102;LANMAM;68
17/03/2004;15;102;LANMAM;48
17/03/2004;15;102;LANMAM;45
17/03/2004;15;102;LANMAM;39
17/03/2004;15;102;LANMAM;62
17/03/2004;15;102;LANMAM;42
17/03/2004;15;102;LANMAM;71
17/03/2004;15;102;LANMAM;68
17/03/2004;15;102;LANMAM;48
17/03/2004;15;102;LANMAM;62
17/03/2004;15;102;LANMAM;51
17/03/2004;15;102;LANMAM;74
17/03/2004;15;102;LANMAM;61
17/03/2004;15;102;LANMAM;74
17/03/2004;15;102;LANMAM;60
17/03/2004;15;102;LANMAM;68
17/03/2004;15;102;LANMAM;102
17/03/2004;15;102;LANMAM;73
17/03/2004;15;102;LANMAM;73
17/03/2004;15;102;LANMAM;87
17/03/2004;15;102;LANMAM;99
17/03/2004;15;102;LANMAM;65
17/03/2004;15;102;LANMAM;78
17/03/2004;15;102;LANMAM;46
17/03/2004;15;102;LANMAM;62
17/03/2004;15;102;LANMAM;79
17/03/2004;15;102;LANMAM;64
17/03/2004;15;102;LANMAM;109
17/03/2004;15;102;LANMAM;79
17/03/2004;15;102;LANMAM;62
17/03/2004;15;102;LANMAM;58
17/03/2004;15;102;LANMAM;73
17/03/2004;15;102;LANMAM;111
17/03/2004;15;102;LANMAM;102
17/03/2004;15;102;LANMAM;101
17/03/2004;15;102;LANMAM;90
17/03/2004;15;102;LANMAM;81
17/03/2004;15;102;LANMAM;43
17/03/2004;15;102;LANMAM;62
17/03/2004;15;102;LANMAM;46
17/03/2004;15;102;LANMAM;71
17/03/2004;15;102;LANMAM;79
17/03/2004;15;102;LANMAM;91
17/03/2004;15;102;LANMAM;105
17/03/2004;15;102;LANMAM;61
17/03/2004;15;102;LANMAM;75
17/03/2004;15;102;LANMAM;60
17/03/2004;15;102;LANMAM;58
17/03/2004;15;102;LANMAM;42
17/03/2004;15;102;LANMAM;49
17/03/2004;15;102;LANMAM;63
17/03/2004;15;102;LANMAM;72
17/03/2004;15;102;LANMAM;44
17/03/2004;15;102;LANMAM;77
17/03/2004;15;102;LANMAM;68
17/03/2004;15;102;LANMAM;46
17/03/2004;15;102;LANMAM;73
17/03/2004;15;102;LANMAM;103
17/03/2004;15;102;LANMAM;69
17/03/2004;15;102;LANMAM;56
17/03/2004;15;102;LANMAM;64
17/03/2004;15;102;LANMAM;66
17/03/2004;15;102;LANMAM;75
17/03/2004;15;102;LANMAM;84
17/03/2004;15;102;LANMAM;93
17/03/2004;15;102;LANMAM;64
17/03/2004;15;102;LANMAM;46
17/03/2004;15;102;LANMAM;50
17/03/2004;15;102;LANMAM;53
17/03/2004;15;102;LANMAM;72
17/03/2004;15;102;LANMAM;67
17/03/2004;15;102;LANMAM;76
17/03/2004;15;102;LANMAM;57
17/03/2004;15;102;LANMAM;61
17/03/2004;15;102;LANMAM;78
17/03/2004;15;102;LANMAM;87
17/03/2004;15;102;LANMAM;59
17/03/2004;15;102;LANMAM;73
17/03/2004;15;102;LANMAM;52
17/03/2004;15;102;LANMAM;42
17/03/2004;15;102;LANMAM;36
17/03/2004;15;102;LANMAM;49
17/03/2004;15;102;LANMAM;94
17/03/2004;15;102;LANMAM;109
17/03/2004;15;102;LANMAM;101
18/03/2004;15;102;LANMAM;63
18/03/2004;15;102;LANMAM;41
18/03/2004;15;102;LANMAM;70
18/03/2004;15;102;LANMAM;97
18/03/2004;15;102;LANMAM;102
18/03/2004;15;102;LANMAM;112
18/03/2004;15;102;LANMAM;106
18/03/2004;15;102;LANMAM;115
18/03/2004;15;102;LANMAM;96
18/03/2004;15;102;LANMAM;74
18/03/2004;15;102;LANMAM;102
18/03/2004;15;102;LANMAM;108
18/03/2004;15;102;LANMAM;92
18/03/2004;15;102;LANMAM;76
18/03/2004;15;102;LANMAM;91
18/03/2004;15;102;LANMAM;70
18/03/2004;15;102;LANMAM;65
18/03/2004;15;102;LANMAM;90
18/03/2004;15;102;LANMAM;91
18/03/2004;15;102;LANMAM;65
18/03/2004;15;102;LANMAM;80
18/03/2004;15;102;LANMAM;41
18/03/2004;15;102;LANMAM;102
18/03/2004;15;102;LANMAM;86
18/03/2004;15;102;LANMAM;53
18/03/2004;15;102;LANMAM;61
18/03/2004;15;102;LANMAM;109
18/03/2004;15;102;LANMAM;78
18/03/2004;15;102;LANMAM;64
18/03/2004;15;102;LANMAM;70
18/03/2004;15;102;LANMAM;68
18/03/2004;15;102;LANMAM;83
18/03/2004;15;102;LANMAM;115
18/03/2004;15;102;LANMAM;87
18/03/2004;15;102;LANMAM;60
18/03/2004;15;102;LANMAM;46
18/03/2004;15;102;LANMAM;58
18/03/2004;15;102;LANMAM;40
18/03/2004;15;102;LANMAM;71
18/03/2004;15;102;LANMAM;111
18/03/2004;15;102;LANMAM;72
18/03/2004;15;102;LANMAM;77
18/03/2004;15;102;LANMAM;63
18/03/2004;15;102;LANMAM;45
18/03/2004;15;102;LANMAM;62
18/03/2004;15;102;LANMAM;75
18/03/2004;15;102;LANMAM;35
18/03/2004;15;102;LANMAM;81
